ticker_symbol,date,open_price,close_price,high,low,volume
LLY,2024-02-08,353.41,347.51,353.43,345.8,7123048
LLY,2024-02-09,433.05,436.82,438.32,429.25,1759200
LLY,2024-02-10,349.86,349.76,351.98,349.34,3534392
LLY,2024-02-11,174.87,173.96,175.78,169.52,1774082
LLY,2024-02-12,404.6,401.23,408.36,401.11,6893657
LLY,2024-02-13,421.62,421.14,425.5,418.59999999999997,1156865
LLY,2024-02-14,125.12,131.65,133.88,122.95,2888731
LLY,2024-02-15,420.9,412.67,421.75,407.83000000000004,9007939
LLY,2024-02-16,189.98,191.75,196.44,189.64999999999998,6317535
LLY,2024-02-17,353.4,346.08,357.62,341.97999999999996,3045033
LLY,2024-02-18,318.83,322.64,327.14,317.66999999999996,3964369
LLY,2024-02-19,369.95,377.41,379.15000000000003,368.65,4309368
LLY,2024-02-20,256.1,251.92,256.38,250.17,2882970
LLY,2024-02-21,499.81,495.56,501.61,492.34,8144041
LLY,2024-02-22,364.42,356.77,368.22,352.94,9661225
LLY,2024-02-23,235.73,227.73,239.97,225.57999999999998,7486132
LLY,2024-02-24,185.61,185.67,189.26,181.54000000000002,6875170
LLY,2024-02-25,146.38,145.35,147.82,142.34,2277587
LLY,2024-02-26,363.16,356.46,366.70000000000005,352.53,1061393
LLY,2024-02-27,461.47,470.04,470.51000000000005,457.59000000000003,1736972
LLY,2024-02-28,301.21,304.94,307.64,300.84,2583293
LLY,2024-02-29,286.96,280.92,290.78999999999996,280.84000000000003,9523689
LLY,2024-03-01,322.97,316.37,324.81,314.0,2163815
LLY,2024-03-02,347.71,357.24,361.74,347.63,8521859
LLY,2024-03-03,266.03,260.68,266.4,257.49,7483303
LLY,2024-03-04,101.36,98.74,105.67,93.91999999999999,4126977
LLY,2024-03-05,410.53,401.8,414.28,398.22,5770871
LLY,2024-03-06,369.57,361.14,369.94,356.57,4867694
LLY,2024-03-07,336.58,329.18,338.78,326.76,6949913
LLY,2024-03-08,207.09,199.44,207.11,195.67,3832887
LLY,2024-03-09,408.58,409.47,410.73,407.44,4748111
LLY,2024-03-10,234.9,229.22,236.63,226.88,9299261
LLY,2024-03-11,499.31,504.02,508.94,499.05,3843612
LLY,2024-03-12,121.66,130.23,131.32999999999998,120.94,3615593
LLY,2024-03-13,355.04,359.56,359.67,354.77000000000004,8416517
LLY,2024-03-14,279.84,274.62,284.34999999999997,272.27,4317275
LLY,2024-03-15,133.78,133.87,135.08,128.79,7552281
LLY,2024-03-16,302.5,297.79,305.97,295.12,2792429
LLY,2024-03-17,321.15,317.23,322.12,313.23,3321608
LLY,2024-03-18,465.75,471.23,473.42,463.58,4898651
LLY,2024-03-19,283.36,282.43,285.0,281.33,9477233
LLY,2024-03-20,475.44,469.62,478.46,469.55,8655743
LLY,2024-03-21,499.29,493.34,502.68,491.67999999999995,1623146
LLY,2024-03-22,318.27,312.51,319.77,312.0,7873873
LLY,2024-03-23,256.99,258.82,262.69,252.23000000000002,4704315
LLY,2024-03-24,296.46,303.19,306.8,293.56,8414334
LLY,2024-03-25,153.73,163.13,163.54999999999998,152.54999999999998,2060548
LLY,2024-03-26,301.56,297.39,301.64,296.34999999999997,2644925
LLY,2024-03-27,125.6,125.35,126.16,122.25999999999999,1109726
LLY,2024-03-28,489.68,483.29,493.56,481.37,5750103
LLY,2024-03-29,483.8,482.73,488.35,477.96000000000004,1219929
LLY,2024-03-30,454.33,455.23,458.81,452.26,1881408
LLY,2024-03-31,201.4,197.01,201.73000000000002,194.34,2200215
LLY,2024-04-01,433.3,427.71,434.14,422.84999999999997,3250691
LLY,2024-04-02,219.38,210.06,220.9,208.31,8419383
LLY,2024-04-03,388.39,390.22,393.87,385.12,1447063
LLY,2024-04-04,304.63,308.2,309.39,300.81,4740507
LLY,2024-04-05,429.26,424.87,432.96999999999997,421.14,1878033
LLY,2024-04-06,288.72,290.76,291.15,284.35,3691526
LLY,2024-04-07,194.93,198.82,201.5,193.86,6618006
LLY,2024-04-08,253.84,263.27,264.13,251.25,3459488
LLY,2024-04-09,439.28,447.75,450.29,434.65,2764535
LLY,2024-04-10,137.98,140.05,143.38000000000002,137.72,6015644
LLY,2024-04-11,260.9,264.37,266.54,257.63,6355232
LLY,2024-04-12,111.63,111.19,115.53,107.48,9531938
LLY,2024-04-13,381.54,388.39,391.61,379.74,4404306
LLY,2024-04-14,424.21,415.44,426.45,414.08,8034221
LLY,2024-04-15,366.19,371.91,372.17,362.78,5492714
LLY,2024-04-16,256.21,251.51,256.71999999999997,250.98999999999998,6960774
LLY,2024-04-17,443.37,452.13,452.74,439.81,2588820
LLY,2024-04-18,272.43,265.66,272.49,260.88000000000005,5963147
LLY,2024-04-19,121.9,129.68,131.03,117.61,1449563
LLY,2024-04-20,279.74,275.85,282.51,275.15000000000003,8747085
LLY,2024-04-21,363.09,355.41,365.75,353.31,9439908
LLY,2024-04-22,375.02,374.23,376.96999999999997,372.39000000000004,4718685
LLY,2024-04-23,225.31,228.5,233.25,223.62,7099346
LLY,2024-04-24,484.51,483.17,488.07,481.75,5765285
LLY,2024-04-25,464.36,472.73,475.84000000000003,463.47,9207826
LLY,2024-04-26,148.98,145.22,149.13,144.12,8258067
LLY,2024-04-27,422.79,414.36,422.88,413.55,5151026
LLY,2024-04-28,206.97,212.43,212.8,203.16,3635767
LLY,2024-04-29,104.32,98.78,106.99,94.18,3251040
LLY,2024-04-30,340.73,335.49,342.95000000000005,333.3,2051862
LLY,2024-05-01,222.37,231.6,235.26,221.93,2441803
LLY,2024-05-02,223.93,226.04,227.47,220.4,6176034
LLY,2024-05-03,498.85,502.23,505.86,494.21000000000004,2106830
LLY,2024-05-04,286.82,281.6,289.79,277.53000000000003,8650656
LLY,2024-05-05,142.15,151.58,154.52,139.15,7304138
LLY,2024-05-06,181.18,172.04,185.47,171.06,3508124
LLY,2024-05-07,246.03,237.58,250.84,232.73000000000002,6317538
LLY,2024-05-08,423.87,418.68,427.7,415.55,9860967
LLY,2024-05-09,197.67,194.49,198.67999999999998,193.74,1864593
LLY,2024-05-10,307.78,297.9,310.34999999999997,294.46,1838916
LLY,2024-05-11,456.61,457.23,459.04,453.19,8919948
LLY,2024-05-12,202.16,207.14,208.75,198.38,3461772
LLY,2024-05-13,194.51,195.13,195.26999999999998,190.51,8342465
LLY,2024-05-14,453.88,444.26,455.29,443.03,6042780
LLY,2024-05-15,146.57,139.23,147.79,136.64,5231784
LLY,2024-05-16,274.52,279.89,281.22999999999996,273.28,3750524
LLY,2024-05-17,439.69,437.39,440.71999999999997,435.25,9282068
LLY,2024-05-18,255.6,247.66,255.76999999999998,242.85,5180081
LLY,2024-05-19,408.47,418.45,422.3,408.09000000000003,5356914
LLY,2024-05-20,276.62,277.12,280.54,276.12,2577987
LLY,2024-05-21,408.68,416.44,416.79,405.97,9806802
LLY,2024-05-22,127.11,135.73,139.36999999999998,122.41,7100091
LLY,2024-05-23,153.46,157.92,158.41,153.17000000000002,4367571
LLY,2024-05-24,359.45,359.94,363.71999999999997,358.05,8323820
LLY,2024-05-25,121.04,122.79,126.99000000000001,119.48,5746449
LLY,2024-05-26,110.75,112.46,112.72999999999999,105.89,4968057
LLY,2024-05-27,251.47,242.09,253.7,241.14000000000001,6397429
LLY,2024-05-28,196.08,196.96,198.57000000000002,193.95000000000002,1261267
LLY,2024-05-29,329.11,325.73,331.33000000000004,324.54,9941517
LLY,2024-05-30,267.23,266.5,269.04,265.96,5680296
LLY,2024-05-31,238.29,239.95,244.64999999999998,234.0,2052653
LLY,2024-06-01,304.09,311.29,313.44,302.36999999999995,7764565
LLY,2024-06-02,450.1,443.31,453.54,440.46,7487873
LLY,2024-06-03,180.13,188.52,192.34,176.4,3388413
LLY,2024-06-04,279.33,272.65,280.02,269.2,5121614
LLY,2024-06-05,176.16,173.84,176.57,170.39000000000001,3194673
LLY,2024-06-06,477.74,476.73,479.06,476.34000000000003,6915125
LLY,2024-06-07,456.45,454.49,457.09999999999997,452.27,5571481
LLY,2024-06-08,396.01,402.86,406.23,394.5,6439461
LLY,2024-06-09,117.15,121.03,121.62,113.65,6790017
LLY,2024-06-10,486.79,496.28,497.33,485.46000000000004,7470624
LLY,2024-06-11,369.73,376.74,377.49,365.38,1904218
LLY,2024-06-12,369.43,367.43,371.18,363.41,1228823
LLY,2024-06-13,203.01,207.79,208.51,201.29999999999998,9512846
LLY,2024-06-14,219.78,229.01,233.01,216.53,9062412
LLY,2024-06-15,116.13,114.74,117.58,114.0,2787414
LLY,2024-06-16,335.33,327.03,336.75,324.34999999999997,5424234
LLY,2024-06-17,293.66,302.16,306.93,289.23,5058966
LLY,2024-06-18,145.95,150.74,155.73000000000002,143.57999999999998,9876038
LLY,2024-06-19,372.56,380.27,383.83,371.14,9247319
LLY,2024-06-20,327.02,334.33,338.02,322.4,8049800
LLY,2024-06-21,191.21,188.81,193.37,187.44,2867250
LLY,2024-06-22,440.9,450.41,451.73,437.17999999999995,8199887
LLY,2024-06-23,259.09,251.94,261.78999999999996,248.60999999999999,6844973
LLY,2024-06-24,451.17,460.04,461.77000000000004,449.61,7728625
LLY,2024-06-25,346.45,338.02,350.5,333.44,2527172
LLY,2024-06-26,223.11,231.03,232.27,221.21,4887643
LLY,2024-06-27,175.55,182.63,182.93,170.81,5623570
LLY,2024-06-28,450.42,448.18,453.05,444.67,3486941
LLY,2024-06-29,316.85,319.86,323.56,315.11,4078313
LLY,2024-06-30,132.26,125.33,136.7,121.06,2785265
LLY,2024-07-01,150.54,155.4,156.56,149.25,2026451
LLY,2024-07-02,316.24,311.32,316.43,310.82,1777148
LLY,2024-07-03,497.42,505.44,506.33,493.13,3598515
LLY,2024-07-04,148.78,147.06,149.44,144.78,2482736
LLY,2024-07-05,302.79,305.84,309.71999999999997,302.43,7520713
LLY,2024-07-06,161.51,161.9,163.25,160.84,5558940
LLY,2024-07-07,432.5,434.79,437.43,428.82,1886438
LLY,2024-07-08,160.58,155.67,162.3,154.73999999999998,8322905
LLY,2024-07-09,249.51,256.98,261.32,244.70999999999998,8705679
LLY,2024-07-10,311.74,303.66,312.23,299.48,8645042
LLY,2024-07-11,182.49,173.14,184.86,171.85,1807773
LLY,2024-07-12,312.35,306.5,316.06,302.28,2078960
LLY,2024-07-13,301.94,304.71,308.46999999999997,299.68,4953244
LLY,2024-07-14,239.96,243.69,244.6,235.34,7140867
LLY,2024-07-15,140.93,147.95,147.98,140.13,6814733
LLY,2024-07-16,101.2,101.94,106.42999999999999,97.82000000000001,7968796
LLY,2024-07-17,173.66,166.13,174.97,166.07999999999998,7425718
LLY,2024-07-18,452.45,448.38,455.09,445.17,9910076
LLY,2024-07-19,138.91,141.06,145.33,134.53,8503450
LLY,2024-07-20,121.62,119.94,122.14,115.53999999999999,1680145
LLY,2024-07-21,388.64,383.74,392.78999999999996,382.05,1420885
LLY,2024-07-22,282.27,286.99,288.98,280.16999999999996,2359998
LLY,2024-07-23,400.34,400.23,403.48999999999995,395.85,1382568
LLY,2024-07-24,442.5,432.77,443.84,430.4,7850900
LLY,2024-07-25,307.9,297.96,311.15,297.73999999999995,6150617
LLY,2024-07-26,470.43,465.02,474.11,463.99,6042738
LLY,2024-07-27,147.87,140.92,150.03,136.80999999999997,3273404
LLY,2024-07-28,260.39,252.13,264.27,248.59,6527303
LLY,2024-07-29,479.59,488.12,492.43,476.54999999999995,1558493
LLY,2024-07-30,181.58,172.25,185.62,171.61,1109564
LLY,2024-07-31,385.6,394.1,398.88,381.56,8237474
LLY,2024-08-01,243.27,241.55,248.17000000000002,237.45000000000002,1321278
LLY,2024-08-02,164.08,171.3,175.15,162.84,2070279
LLY,2024-08-03,166.89,163.04,168.45999999999998,158.88,3670889
LLY,2024-08-04,198.7,203.8,208.58,197.03,4141268
LLY,2024-08-05,125.46,133.18,133.74,125.19,5436198
LLY,2024-08-06,374.74,383.11,384.48,372.73,6057074
LLY,2024-08-07,405.39,410.52,411.28999999999996,400.7,5407651
LLY,2024-08-08,118.89,114.94,120.64,113.86,9654880
LLY,2024-08-09,195.39,202.46,205.63,193.27999999999997,3570478
LLY,2024-08-10,403.05,397.5,407.59000000000003,396.21,6604952
LLY,2024-08-11,289.86,287.17,289.91,286.26,1866940
LLY,2024-08-12,495.62,492.81,500.14,489.24,5085671
LLY,2024-08-13,197.32,203.04,203.45999999999998,196.62,2988439
LLY,2024-08-14,133.87,130.24,137.18,129.58,8969618
LLY,2024-08-15,329.31,325.88,332.09,325.43,4488261
LLY,2024-08-16,309.42,304.22,313.47,302.64000000000004,7408422
LLY,2024-08-17,163.5,153.85,165.24,151.39,6500434
LLY,2024-08-18,226.22,234.86,238.06,222.24,9544146
LLY,2024-08-19,277.99,285.19,286.07,277.5,2861645
LLY,2024-08-20,151.93,157.24,158.29000000000002,150.86,3216979
LLY,2024-08-21,206.7,202.17,210.88,200.48,6720592
LLY,2024-08-22,207.09,206.76,210.88,203.51999999999998,3819949
LLY,2024-08-23,371.88,370.56,376.51,370.03000000000003,3035476
LLY,2024-08-24,475.89,470.9,477.12,470.41999999999996,3379523
LLY,2024-08-25,299.84,296.17,302.89,291.48,5814313
LLY,2024-08-26,168.25,173.43,176.84,167.49,8034257
LLY,2024-08-27,493.39,484.84,494.43,482.40999999999997,4739575
LLY,2024-08-28,195.43,191.44,197.47,186.76,1214165
LLY,2024-08-29,251.91,245.62,252.99,242.67000000000002,8456129
LLY,2024-08-30,182.22,187.38,191.71,179.64,9000418
LLY,2024-08-31,347.49,342.58,350.03000000000003,338.59999999999997,9803199
LLY,2024-09-01,222.67,231.01,235.42999999999998,220.17,7203166
LLY,2024-09-02,244.09,248.6,250.21,239.57,4511009
LLY,2024-09-03,248.36,240.99,248.45000000000002,236.74,3976216
LLY,2024-09-04,294.65,295.7,297.11,290.09,5059277
LLY,2024-09-05,331.23,331.63,335.77,327.23,3326176
LLY,2024-09-06,329.8,322.44,333.77000000000004,319.73,2676491
LLY,2024-09-07,217.01,226.8,227.97,213.35999999999999,2131476
LLY,2024-09-08,444.02,435.12,445.57,434.54,7176764
LLY,2024-09-09,173.02,178.86,179.24,170.36,9506678
LLY,2024-09-10,190.98,193.09,196.88,190.67999999999998,7126789
LLY,2024-09-11,153.95,162.5,163.06,151.01999999999998,7250564
LLY,2024-09-12,402.31,395.35,403.37,392.73,4584148
LLY,2024-09-13,489.72,495.23,497.67,488.61,6540745
LLY,2024-09-14,238.82,233.9,241.29,230.6,5097168
LLY,2024-09-15,260.92,257.53,261.81,256.80999999999995,5351290
LLY,2024-09-16,449.41,450.82,452.28,449.38000000000005,3277085
LLY,2024-09-17,280.12,284.24,287.72,275.45,4149855
LLY,2024-09-18,409.47,404.31,412.64000000000004,399.9,8746970
LLY,2024-09-19,224.09,216.39,227.28,213.67999999999998,1473033
LLY,2024-09-20,454.3,446.92,457.7,443.43,2890879
LLY,2024-09-21,294.05,296.21,300.89,290.65000000000003,3887061
LLY,2024-09-22,267.74,272.58,277.46,267.62,1892563
LLY,2024-09-23,450.13,443.69,453.98,441.41,5561948
LLY,2024-09-24,119.18,119.65,120.56,114.78,8409318
LLY,2024-09-25,440.76,434.77,443.74,434.22999999999996,3777756
LLY,2024-09-26,425.69,428.7,431.59999999999997,424.73,7718344
LLY,2024-09-27,304.1,309.68,312.42,303.15000000000003,2782866
LLY,2024-09-28,339.66,340.39,341.19,339.54,4239519
LLY,2024-09-29,230.5,239.55,241.25,226.42,2264104
LLY,2024-09-30,323.98,319.61,328.6,316.75,4127058
LLY,2024-10-01,146.49,153.94,157.27,144.47,5356171
LLY,2024-10-02,373.96,377.41,379.07000000000005,370.12,5330632
LLY,2024-10-03,396.33,402.63,403.92,395.81,7578804
LLY,2024-10-04,464.67,472.65,474.67999999999995,459.89000000000004,6525273
LLY,2024-10-05,161.01,167.99,170.21,160.25,6225766
LLY,2024-10-06,277.7,279.82,280.56,277.65999999999997,5545127
LLY,2024-10-07,194.09,197.3,199.48000000000002,190.97,3284189
LLY,2024-10-08,199.18,202.18,202.95000000000002,197.02,9389930
LLY,2024-10-09,107.67,99.36,109.73,94.42,5257209
LLY,2024-10-10,376.86,378.7,381.07,376.06,4794845
LLY,2024-10-11,413.74,406.47,414.36,404.85,4315523
LLY,2024-10-12,262.98,256.65,266.89000000000004,251.93999999999997,6867746
LLY,2024-10-13,465.8,457.88,470.65000000000003,455.85,7694094
LLY,2024-10-14,464.38,466.9,469.69,463.1,8251013
LLY,2024-10-15,237.3,230.44,239.95000000000002,226.14,9394254
LLY,2024-10-16,318.87,324.68,324.97,317.94,9243323
LLY,2024-10-17,486.8,484.98,489.6,482.63,3707030
LLY,2024-10-18,318.19,315.39,322.0,313.78999999999996,4746265
LLY,2024-10-19,267.28,271.2,275.33,266.98999999999995,2659550
LLY,2024-10-20,256.54,261.19,264.35,251.74,5329935
LLY,2024-10-21,334.0,342.45,345.53,330.09,9969239
LLY,2024-10-22,449.47,449.78,449.84,446.89000000000004,5046310
LLY,2024-10-23,100.25,94.79,104.27,90.02000000000001,6752367
LLY,2024-10-24,232.23,238.18,240.70000000000002,231.17,2590131
LLY,2024-10-25,218.92,221.4,224.82,215.97,8052372
LLY,2024-10-26,395.69,397.24,397.88,393.73,1788051
LLY,2024-10-27,367.8,367.57,372.31,366.95,3648755
LLY,2024-10-28,437.37,443.68,446.91,434.46,3190351
LLY,2024-10-29,257.05,266.14,270.71999999999997,254.70000000000002,5817252
LLY,2024-10-30,374.13,381.73,385.8,369.33,8843551
LLY,2024-10-31,278.28,272.5,281.14,269.93,5513259
LLY,2024-11-01,250.49,255.69,259.08,246.63,5148417
LLY,2024-11-02,435.95,443.89,446.61,434.27,8300290
LLY,2024-11-03,352.38,352.17,356.73,351.65000000000003,4598521
LLY,2024-11-04,460.38,456.47,462.78,454.83000000000004,6711475
LLY,2024-11-05,351.0,355.99,358.38,347.92,3352755
LLY,2024-11-06,352.81,351.61,355.3,348.27000000000004,8903099
LLY,2024-11-07,458.22,465.59,468.78,453.91,6121768
LLY,2024-11-08,223.24,231.63,231.91,221.57000000000002,4504628
LLY,2024-11-09,299.82,301.2,302.45,297.81,8025027
LLY,2024-11-10,484.74,489.13,491.08,479.77,9244759
LLY,2024-11-11,454.67,463.19,465.51,450.98,1120755
LLY,2024-11-12,327.44,326.22,329.21,325.02000000000004,2135106
LLY,2024-11-13,164.28,167.86,172.29000000000002,160.19,3545113
LLY,2024-11-14,318.35,321.46,322.71,316.1,2442373
LLY,2024-11-15,438.89,436.41,442.41999999999996,436.31,6714178
LLY,2024-11-16,480.48,472.73,482.69,472.73,4905374
LLY,2024-11-17,312.7,302.77,313.84,300.99,7374663
LLY,2024-11-18,493.13,487.58,496.81,486.06,7451064
LLY,2024-11-19,158.65,152.4,161.96,148.97,3530081
LLY,2024-11-20,215.36,222.28,223.92,213.72000000000003,1300710
LLY,2024-11-21,365.85,362.22,369.36,361.58000000000004,9254556
LLY,2024-11-22,209.0,206.23,213.56,201.6,5789022
LLY,2024-11-23,359.67,364.91,368.64000000000004,358.65000000000003,1629313
LLY,2024-11-24,251.78,241.94,253.01,240.1,2794489
LLY,2024-11-25,464.26,468.54,472.86,463.13,8184363
LLY,2024-11-26,252.6,248.08,257.05,244.56,1160686
LLY,2024-11-27,101.06,101.61,105.71,97.62,1072663
LLY,2024-11-28,470.8,461.86,472.56,460.94,3309537
LLY,2024-11-29,301.87,301.85,304.7,300.62,7706131
LLY,2024-11-30,259.77,268.69,270.7,254.85999999999999,4376284
LLY,2024-12-01,173.99,175.84,178.61,169.44,4876730
LLY,2024-12-02,299.67,308.23,309.07,297.99,9697006
LLY,2024-12-03,259.65,263.02,263.34999999999997,258.22999999999996,4536824
LLY,2024-12-04,469.1,459.6,470.95000000000005,455.66,4260413
LLY,2024-12-05,255.75,260.26,260.37,253.84,1909298
LLY,2024-12-06,447.76,452.54,452.82,447.02,4253432
LLY,2024-12-07,416.59,419.31,421.79,414.67999999999995,8907022
LLY,2024-12-08,307.8,315.2,317.21,304.19,9708008
LLY,2024-12-09,360.83,366.3,367.3,356.84999999999997,6519807
LLY,2024-12-10,379.46,387.61,388.56,379.22999999999996,9188973
LLY,2024-12-11,456.6,463.25,466.01,456.18,4134526
LLY,2024-12-12,468.55,473.1,473.77000000000004,464.02000000000004,1280700
LLY,2024-12-13,262.14,253.54,262.36,251.37,3608047
LLY,2024-12-14,198.3,190.85,201.12,189.76,5627956
LLY,2024-12-15,304.85,298.15,307.90000000000003,297.39,7021333
LLY,2024-12-16,150.06,146.4,152.65,144.57,4579712
LLY,2024-12-17,251.06,247.26,251.38,245.32,2727210
LLY,2024-12-18,476.16,467.64,478.76000000000005,463.05,1440620
LLY,2024-12-19,269.12,276.69,278.4,265.94,3848881
LLY,2024-12-20,228.2,229.72,232.2,227.48999999999998,6044813
LLY,2024-12-21,294.03,285.58,295.04999999999995,283.99,1329892
LLY,2024-12-22,155.78,161.88,165.01999999999998,153.12,7634778
LLY,2024-12-23,404.14,412.92,416.08000000000004,401.34,9423926
LLY,2024-12-24,389.11,381.62,391.44,381.42,1354668
LLY,2024-12-25,156.75,151.5,161.47,147.78,8466310
LLY,2024-12-26,457.48,456.15,461.52000000000004,452.87,4818160
LLY,2024-12-27,118.55,117.74,119.05,116.03999999999999,6041923
LLY,2024-12-28,266.31,262.07,270.09,259.83,2133530
LLY,2024-12-29,220.4,224.54,227.97,216.28,4602315
LLY,2024-12-30,444.37,438.91,446.65,434.94,3206558
LLY,2024-12-31,476.49,482.2,483.15,475.12,4694649
LLY,2025-01-01,118.36,128.19,132.47,116.46,5294214
LLY,2025-01-02,290.32,299.3,302.92,285.59999999999997,2775414
LLY,2025-01-03,418.45,420.6,425.0,418.42,9202727
LLY,2025-01-04,397.95,399.04,400.5,396.52,7652230
LLY,2025-01-05,454.09,456.24,460.81,450.53,8694032
LLY,2025-01-06,385.14,382.24,387.21,378.29,7609134
LLY,2025-01-07,305.15,298.92,310.06,297.85,5777407
LLY,2025-01-08,283.17,289.63,290.06,281.77000000000004,7633256
LLY,2025-01-09,297.75,305.02,305.19,293.46,1132451
LLY,2025-01-10,115.69,110.91,117.7,108.03999999999999,6853027
LLY,2025-01-11,197.85,191.35,200.31,188.82999999999998,6695835
LLY,2025-01-12,324.46,324.6,327.77000000000004,323.85999999999996,7376271
LLY,2025-01-13,312.71,314.06,314.78000000000003,311.21,5192160
LLY,2025-01-14,365.89,373.53,376.78999999999996,364.45,3946893
LLY,2025-01-15,280.74,286.98,287.83000000000004,277.81,2251640
LLY,2025-01-16,284.66,275.72,287.32000000000005,272.22,2609609
LLY,2025-01-17,217.6,217.39,218.35,217.33999999999997,9097877
LLY,2025-01-18,107.65,100.73,110.31,98.76,5217120
LLY,2025-01-19,338.76,336.79,342.64,334.93,8939298
LLY,2025-01-20,266.05,269.85,271.89000000000004,263.27000000000004,4562839
LLY,2025-01-21,404.43,413.42,413.74,401.32,7817949
LLY,2025-01-22,489.76,485.76,492.88,484.21,9663127
LLY,2025-01-23,421.53,415.49,422.53,411.7,9839868
LLY,2025-01-24,304.51,306.05,309.54,302.52,5203917
LLY,2025-01-25,106.1,105.3,107.83,101.95,4665910
LLY,2025-01-26,479.74,484.87,486.03000000000003,477.01,1979848
LLY,2025-01-27,303.2,294.68,303.45,290.31,3906061
LLY,2025-01-28,372.04,367.07,376.5,363.43,3553462
LLY,2025-01-29,415.42,414.3,418.21000000000004,412.14,7876598
LLY,2025-01-30,373.68,381.81,382.63,369.88,5428467
LLY,2025-01-31,309.51,306.3,311.43,302.39,5822788
LLY,2025-02-01,488.73,486.93,489.25,482.14,8011829
LLY,2025-02-02,336.67,335.75,338.37,333.83,4664103
LLY,2025-02-03,107.69,110.17,110.22,103.0,2275263
LLY,2025-02-04,263.73,259.77,268.39000000000004,259.34,8879943
LLY,2025-02-05,133.49,130.92,136.01000000000002,130.88,5872653
LLY,2025-02-06,379.22,385.06,389.54,375.12,8683766
LLY,2025-02-07,476.67,483.09,486.13,475.59000000000003,1139958
LLY,2025-02-08,424.08,422.1,428.65999999999997,420.82000000000005,8206805
LLY,2025-02-09,113.1,118.43,119.68,109.83999999999999,3649530
LLY,2025-02-10,311.69,309.92,312.56,305.27000000000004,8394802
LLY,2025-02-11,387.36,378.71,389.7,375.96999999999997,6854702
LLY,2025-02-12,240.5,234.18,244.67,233.9,5427751
LLY,2025-02-13,466.44,457.0,469.71999999999997,455.17,5249070
LLY,2025-02-14,290.72,283.78,294.09000000000003,280.66999999999996,3867786
LLY,2025-02-15,403.11,394.47,405.57,393.73,6490027
LLY,2025-02-16,168.83,171.83,173.83,164.19000000000003,9234683
LLY,2025-02-17,235.21,242.46,245.59,234.75,7304892
LLY,2025-02-18,400.92,410.43,412.79,398.66,6591002
LLY,2025-02-19,213.74,205.82,215.79000000000002,201.03,7318880
LLY,2025-02-20,445.85,445.37,446.64000000000004,442.07,7627458
LLY,2025-02-21,381.94,375.22,386.52,374.02000000000004,2287012
LLY,2025-02-22,216.04,213.88,218.0,212.22,2804119
LLY,2025-02-23,378.86,369.4,382.97,368.92999999999995,4620316
LLY,2025-02-24,263.9,265.98,266.37,259.88,4507471
LLY,2025-02-25,212.13,207.79,216.54,205.13,3451462
LLY,2025-02-26,180.7,185.98,186.42999999999998,180.26999999999998,6671638
LLY,2025-02-27,230.68,230.67,234.78,226.13,3848413
LLY,2025-02-28,110.45,107.79,114.25,103.44000000000001,4735655
LLY,2025-03-01,225.94,219.27,230.56,216.27,7509895
LLY,2025-03-02,492.42,487.61,493.48,483.36,3014143
LLY,2025-03-03,256.27,249.51,260.07,246.41,8962936
LLY,2025-03-04,289.77,280.37,290.08,278.25,1949567
LLY,2025-03-05,128.87,137.23,137.81,126.46000000000001,9507793
LLY,2025-03-06,303.91,303.17,307.24,298.84000000000003,8321644
LLY,2025-03-07,155.51,157.29,161.72,153.25,6405977
LLY,2025-03-08,433.96,436.59,439.81,431.26,4418347
LLY,2025-03-09,233.72,232.7,235.28,229.83999999999997,7757276
LLY,2025-03-10,434.98,428.8,436.19,425.25,6408152
LLY,2025-03-11,330.49,334.46,334.53,326.57,8968124
LLY,2025-03-12,153.17,160.35,162.23,151.91,9186620
LLY,2025-03-13,124.24,120.61,126.22999999999999,118.58,2514483
LLY,2025-03-14,339.22,338.07,343.94000000000005,335.08,8183933
LLY,2025-03-15,249.48,248.13,252.84,243.69,4529254
LLY,2025-03-16,357.85,364.01,365.77,353.19,2879613
LLY,2025-03-17,263.52,262.04,265.72999999999996,258.05,6980532
LLY,2025-03-18,302.87,306.96,309.84999999999997,300.22,1906158
LLY,2025-03-19,250.41,256.52,256.66999999999996,246.32999999999998,3193247
LLY,2025-03-20,394.75,387.65,395.66,386.44,8789364
LLY,2025-03-21,107.32,114.36,115.9,107.08,9590593
LLY,2025-03-22,438.54,434.05,441.18,431.86,4227719
LLY,2025-03-23,249.49,258.84,261.64,245.31,2833580
LLY,2025-03-24,287.79,287.86,291.16,285.85,3379488
LLY,2025-03-25,453.66,444.07,456.78000000000003,440.06,5572317
LLY,2025-03-26,377.37,378.49,383.28000000000003,376.95,6496399
LLY,2025-03-27,377.23,382.69,386.27,374.8,1808680
LLY,2025-03-28,394.46,402.13,405.05,390.34,4346359
LLY,2025-03-29,367.07,369.39,371.82,364.09,5627439
LLY,2025-03-30,310.75,309.56,312.38,307.18,8075712
LLY,2025-03-31,326.81,329.68,332.82,325.01,9827406
LLY,2025-04-01,327.79,322.68,331.54,321.85,6971877
LLY,2025-04-02,367.1,366.51,372.1,361.86,2877032
LLY,2025-04-03,142.8,150.02,154.96,140.76000000000002,4884620
LLY,2025-04-04,398.2,394.9,402.06,390.34999999999997,2681962
LLY,2025-04-05,117.12,116.7,121.19,113.57000000000001,8423825
LLY,2025-04-06,472.21,478.04,482.28000000000003,472.15,8222900
